what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1322138653655
started,bundle,fr.obeo.acceleo.tools,2.8.0.201102021515,"fr.obeo.acceleo.tools",1322138653656
started,bundle,fr.obeo.dsl.common,3.1.0.201105240107,"fr.obeo.dsl.common",1322138653657
started,bundle,fr.obeo.dsl.common.ui,2.4.0.201105240107,"fr.obeo.dsl.common.ui",1322138653658
started,bundle,fr.obeo.oo15oo.oo19oo,1.6.0.201105240107,"fr.obeo.oo15oo.oo19oo",1322138653658
started,bundle,org.eclipse.dltk.console.ui,2.0.0.v20091203-1154,"org.eclipse.dltk.console.ui",1322138653659
started,bundle,org.eclipse.dltk.core,2.0.0.v20100603-0936,"org.eclipse.dltk.core",1322138653660
started,bundle,org.eclipse.dltk.debug,2.0.0.v20091110-1532,"org.eclipse.dltk.debug",1322138653660
started,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1322138653661
started,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1322138653661
started,bundle,org.eclipse.dltk.javascript.core,2.0.0.v20100603-0936,"org.eclipse.dltk.javascript.core",1322138653662
started,bundle,org.eclipse.dltk.javascript.formatter,2.0.0.v20100505-1154,"org.eclipse.dltk.javascript.formatter",1322138653663
started,bundle,org.eclipse.dltk.javascript.parser,2.0.0.v20100520-2203,"org.eclipse.dltk.javascript.parser",1322138653664
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100524-0038,"org.eclipse.dltk.launching",1322138653664
started,bundle,org.eclipse.dltk.python.core,1.0.0.v20100421-2309,"org.eclipse.dltk.python.core",1322138653665
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1322138653666
started,bundle,org.eclipse.dltk.ruby.core,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.core",1322138653667
started,bundle,org.eclipse.dltk.ruby.debug.ui,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.debug.ui",1322138653667
started,bundle,org.eclipse.dltk.ruby.formatter,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.formatter",1322138653668
started,bundle,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui",1322138653699
started,bundle,org.eclipse.dltk.tcl.core,2.0.0.v20100524-0038,"org.eclipse.dltk.tcl.core",1322138653700
started,bundle,org.eclipse.dltk.tcl.formatter,2.0.0.v20100616-2015,"org.eclipse.dltk.tcl.formatter",1322138653700
started,bundle,org.eclipse.dltk.tcl.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.tcl.ui",1322138653701
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1322138653701
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.3.v20111026-0100,"org.eclipse.mylyn.tasks.ui",1322138653702
started,bundle,com.aptana.core,3.0.4.1316811753,"com.aptana.core",1322138653702
started,bundle,com.aptana.core.epl,3.0.0.1308864319,"com.aptana.core.epl",1322138653707
started,bundle,com.aptana.core.io,3.0.3.1314315087,"com.aptana.core.io",1322138653709
started,bundle,com.aptana.debug.core,3.0.3.1310755723,"com.aptana.debug.core",1322138653710
started,bundle,com.aptana.editor.php.epl,3.0.0.1319152896,"com.aptana.editor.php.epl",1322138653710
started,bundle,com.aptana.filewatcher,3.0.1.1310677468,"com.aptana.filewatcher",1322138653711
started,bundle,com.aptana.git.core,3.0.0.1316121758,"com.aptana.git.core",1322138653712
started,bundle,com.aptana.git.ui,3.0.3.1316207015,"com.aptana.git.ui",1322138653714
started,bundle,com.aptana.js.debug.core,3.0.3.1314048057,"com.aptana.js.debug.core",1322138653715
started,bundle,com.aptana.js.debug.ui,3.0.0.1311123158,"com.aptana.js.debug.ui",1322138653715
started,bundle,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui",1322138653716
started,bundle,com.aptana.preview,3.0.0.1309394487,"com.aptana.preview",1322138653717
started,bundle,com.aptana.ruby.debug.ui,3.0.2.1311188101,"com.aptana.ruby.debug.ui",1322138653718
started,bundle,com.aptana.scripting,3.0.0.1319572975,"com.aptana.scripting",1322138653719
started,bundle,com.aptana.scripting.ui,3.0.0.1311950158,"com.aptana.scripting.ui",1322138653719
started,bundle,com.aptana.syncing.core,3.0.0.1308864319,"com.aptana.syncing.core",1322138653720
started,bundle,com.aptana.syncing.ui,3.0.3.1314828554,"com.aptana.syncing.ui",1322138653720
started,bundle,com.aptana.theme,3.0.0.1314215021,"com.aptana.theme",1322138653721
started,bundle,com.aptana.ui,3.0.3.1314215016,"com.aptana.ui",1322138653722
started,bundle,com.aptana.usage,3.0.0.1319572975,"com.aptana.usage",1322138653722
os,sysinfo,,,"win32",1322138653725
arch,sysinfo,,,"x86",1322138653725
ws,sysinfo,,,"win32",1322138653725
locale,sysinfo,,,"en_US",1322138653725
processors,sysinfo,,,"2",1322138653725
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322138653725
java.runtime.version,sysinfo,,,"1.7.0-b147",1322138653725
java.specification.name,sysinfo,,,"Java Platform API Specification",1322138653725
java.specification.vendor,sysinfo,,,"Oracle Corporation",1322138653725
java.specification.version,sysinfo,,,"1.7",1322138653725
java.vendor,sysinfo,,,"Oracle Corporation",1322138653725
java.version,sysinfo,,,"1.7.0",1322138653725
java.vm.info,sysinfo,,,"mixed mode, sharing",1322138653725
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1322138653725
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322138653725
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1322138653725
java.vm.specification.version,sysinfo,,,"1.7",1322138653725
java.vm.vendor,sysinfo,,,"Oracle Corporation",1322138653725
java.vm.version,sysinfo,,,"21.0-b17",1322138653725
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322138663023
started,bundle,org.eclipse.dltk.javascript.ui,2.0.0.v20100520-2203,"org.eclipse.dltk.javascript.ui",1322138663329
started,bundle,org.eclipse.dltk.xotcl.ui,1.0.0.v20100115-2213,"org.eclipse.dltk.xotcl.ui",1322138663375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138684638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138691645
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1322138692071
opened,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.systemView",1322138692127
opened,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.systemTableView",1322138692221
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1322138692332
activated,perspective,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.SystemPerspective",1322138692379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322138692429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322138692429
activated,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.systemView",1322138696375
started,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1322138699563
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1322138700627
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1322138700664
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1322138701166
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1322138701177
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1322138701200
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1322138701201
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1322138728063
started,bundle,org.python.pydev.core,2.2.2.2011100512,"org.python.pydev.core",1322138731579
started,bundle,org.python.pydev.debug,2.2.2.2011100512,"org.python.pydev.debug",1322138731601
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1322138731628
started,bundle,com.aptana.webserver.core,3.0.0.1310755723,"com.aptana.webserver.core",1322138731890
started,bundle,com.aptana.debug.ui,3.0.3.1311124046,"com.aptana.debug.ui",1322138731983
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138733851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138741602
opened,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.teamView",1322138744995
activated,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.teamView",1322138745013
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322138762036
activated,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.teamView",1322138766651
activated,view,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui.view.systemView",1322138768360
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1322138771231
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1322138771251
started,bundle,com.aptana.workbench,3.0.0.1312303461,"com.aptana.workbench",1322138774906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138779664
started,bundle,com.aptana.ui.epl,3.0.0.1319164560,"com.aptana.ui.epl",1322138782468
started,bundle,com.aptana.index.core,3.0.0.1316797991,"com.aptana.index.core",1322138796974
started,bundle,com.aptana.editor.common,3.0.3.1319164560,"com.aptana.editor.common",1322138796976
started,bundle,org.python.pydev.red_core,2.2.2.2011100512,"org.python.pydev.red_core",1322138797351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138803579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1322138803596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138806791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138822095
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20110913-1156,"org.eclipse.emf.common.ui",1322138822186
started,bundle,org.eclipse.emf.ecore.edit,2.7.0.v20110913-1156,"org.eclipse.emf.ecore.edit",1322138822206
started,bundle,org.eclipse.emf.edit,2.7.1.v20110913-1526,"org.eclipse.emf.edit",1322138822211
started,bundle,fr.obeo.mda.ecore.extender,1.1.0.201105240107,"fr.obeo.mda.ecore.extender",1322138822272
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1322138822316
started,bundle,fr.obeo.dsl.viewpoint.diagram.sequence,2.0.0.201105240107,"fr.obeo.dsl.viewpoint.diagram.sequence",1322138823802
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1322138824241
started,bundle,org.obeonetwork.dsl.uml2.design,0.9.0.201104041223,"org.obeonetwork.dsl.uml2.design",1322138824837
started,bundle,fr.obeo.oo15oo.oo19oo.oo221oo,1.6.0.201105240107,"fr.obeo.oo15oo.oo19oo.oo221oo",1322138824957
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1322138825044
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20110829-1916,"org.eclipse.emf.ecore.change",1322138825145
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1322138825233
started,bundle,fr.obeo.dsl.viewpoint,3.0.0.201105240107,"fr.obeo.dsl.viewpoint",1322138825315
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.core",1322138825515
started,bundle,fr.obeo.dsl.viewpoint.diagram,3.1.0.201105240107,"fr.obeo.dsl.viewpoint.diagram",1322138825535
started,bundle,fr.obeo.dsl.viewpoint.ui,3.0.0.201105240107,"fr.obeo.dsl.viewpoint.ui",1322138825536
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1322138825628
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1322138825712
started,bundle,com.aptana.ui.io,3.0.0.1316802113,"com.aptana.ui.io",1322138825827
started,bundle,com.python.pydev.analysis,2.2.2.2011100512,"com.python.pydev.analysis",1322138826239
started,bundle,org.python.pydev,2.2.2.2011100512,"org.python.pydev",1322138826404
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20110913-1156,"org.eclipse.emf.edit.ui",1322138827086
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1322138827091
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1322138827163
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1322138827194
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1322138827231
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1322138827241
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1322138827271
opened,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322138828760
opened,view,fr.obeo.dsl.viewpoint.ui,3.0.0.201105240107,"fr.obeo.dsl.viewpoint.ui.tools.views.sessionview",1322138829088
activated,perspective,fr.obeo.dsl.viewpoint.ui,3.0.0.201105240107,"fr.obeo.dsl.viewpoint.ui.tools.perspective.design",1322138829201
started,bundle,org.eclipse.gef,3.7.1.v20110830-1143,"org.eclipse.gef",1322138829306
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322138829486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322138829500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322138829500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138829548
started,bundle,com.aptana.explorer,3.0.0.1316717122,"com.aptana.explorer",1322138829753
started,bundle,com.aptana.deploy,3.0.3.1316717271,"com.aptana.deploy",1322138829783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138831386
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1322138852186
closed,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322138852189
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322138854066
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1322138854140
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.5.0.v20110309-2230,"org.eclipse.gmf.runtime.diagram.ui",1322138854373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138896490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138897917
started,bundle,com.aptana.editor.ruby,3.0.3.1319152922,"com.aptana.editor.ruby",1322138898281
started,bundle,com.aptana.editor.epl,3.0.0.1308864549,"com.aptana.editor.epl",1322138898300
started,bundle,com.aptana.editor.findbar,3.0.0.1310755723,"com.aptana.editor.findbar",1322138898314
started,bundle,com.aptana.parsing,3.0.0.1311976829,"com.aptana.parsing",1322138898436
started,bundle,com.aptana.ruby.core,3.0.2.1311776175,"com.aptana.ruby.core",1322138899316
started,bundle,com.aptana.formatter.epl,3.0.0.1314045086,"com.aptana.formatter.epl",1322138899350
opened,editor,com.aptana.editor.ruby,3.0.3.1319152922,"com.aptana.editor.ruby",1322138899644
activated,editor,com.aptana.editor.ruby,3.0.3.1319152922,"com.aptana.editor.ruby",1322138899857
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322138906572
started,bundle,com.aptana.ui.io.epl,3.0.0.1308864319,"com.aptana.ui.io.epl",1322138923333
opened,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322138923462
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322138923736
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322138925684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138967601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138983098
activated,editor,com.aptana.editor.ruby,3.0.3.1319152922,"com.aptana.editor.ruby",1322138983253
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322138985015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138991039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139033673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322139035506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139039036
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139102126
opened,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322139109668
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322139109741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1322139148595
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1322139165541
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1322139165587
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1322139165885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139165963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139168796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322139170323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139172160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139179683
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322139179702
started,bundle,com.aptana.editor.html,3.0.3.1319152794,"com.aptana.editor.html",1322139179897
started,bundle,com.aptana.editor.erb,3.0.3.1319152922,"com.aptana.editor.erb",1322139179897
started,bundle,com.aptana.editor.js,3.0.3.1319152794,"com.aptana.editor.js",1322139179955
started,bundle,com.aptana.editor.css,3.0.3.1319152794,"com.aptana.editor.css",1322139179964
started,bundle,com.aptana.editor.xml,3.0.0.1319152794,"com.aptana.editor.xml",1322139179967
started,bundle,com.aptana.editor.svg,3.0.3.1317304012,"com.aptana.editor.svg",1322139179969
started,bundle,beaver,3.0.0.1309394487,"beaver",1322139180077
opened,editor,com.aptana.editor.erb,3.0.3.1319152922,"com.aptana.editor.erb.html",1322139180206
activated,editor,com.aptana.editor.erb,3.0.3.1319152922,"com.aptana.editor.erb.html",1322139180571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322139329363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322139334153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322139364857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322139365411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322139365603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322139366715
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322139393432
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322139399734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139431313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139439587
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322139439788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139449645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139461742
activated,editor,com.aptana.editor.erb,3.0.3.1319152922,"com.aptana.editor.erb.html",1322139461952
closed,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322139461968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322139464741
opened,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322139466178
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322139466272
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322139469210
activated,editor,com.aptana.editor.erb,3.0.3.1319152922,"com.aptana.editor.erb.html",1322139494805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139500940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139588181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1322139616560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322139620103
started,bundle,com.aptana.ruby.launching,3.0.2.1308324530,"com.aptana.ruby.launching",1322139649874
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322139650212
started,bundle,com.aptana.console,3.0.0.1311641900,"com.aptana.console",1322139650586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1322139687555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322139731955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139742356
